chr	group_id	NB_Genes	start	end	strand	ENS_ID	Name	Description
3	196	2	159557650	159615149	1	ENSG00000151967	SCHIP1	schwannomin interacting protein 1 [Source:HGNC Symbol;Acc:15678]
3	197	2	159945241	160167617	-1	ENSG00000248710	RP11-432B6.3	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:H3BRJ5]
3	197	2	160150233	160203561	-1	ENSG00000213186	TRIM59	tripartite motif containing 59 [Source:HGNC Symbol;Acc:30834]
3	198	2	167159577	167196792	-1	ENSG00000114204	SERPINI2	serpin peptidase inhibitor, clade I (pancpin), member 2 [Source:HGNC Symbol;Acc:8945]
3	198	2	167453031	167543356	1	ENSG00000163536	SERPINI1	serpin peptidase inhibitor, clade I (neuroserpin), member 1 [Source:HGNC Symbol;Acc:8943]
3	199	2	177990720	178562217	1	ENSG00000197584	KCNMB2	potassium large conductance calcium-activated channel, subfamily M, beta member 2 [Source:HGNC Symbol;Acc:6286]
3	199	2	178957530	178984790	-1	ENSG00000171121	KCNMB3	potassium large conductance calcium-activated channel, subfamily M beta member 3 [Source:HGNC Symbol;Acc:6287]
3	200	2	183205319	183273477	-1	ENSG00000172578	KLHL6	kelch-like family member 6 [Source:HGNC Symbol;Acc:18653]
3	200	2	183353356	183402265	1	ENSG00000114796	KLHL24	kelch-like family member 24 [Source:HGNC Symbol;Acc:25947]
3	201	3	183749332	183757157	1	ENSG00000186090	HTR3D	5-hydroxytryptamine (serotonin) receptor 3D, ionotropic [Source:HGNC Symbol;Acc:24004]
3	201	3	183770835	183778459	1	ENSG00000178084	HTR3C	5-hydroxytryptamine (serotonin) receptor 3C, ionotropic [Source:HGNC Symbol;Acc:24003]
3	201	3	183814852	183824783	1	ENSG00000186038	HTR3E	5-hydroxytryptamine (serotonin) receptor 3E, ionotropic [Source:HGNC Symbol;Acc:24005]
3	202	2	186915274	186919253	1	ENSG00000175077	RTP1	receptor (chemosensory) transporter protein 1 [Source:HGNC Symbol;Acc:28580]
3	202	2	187416047	187420345	-1	ENSG00000198471	RTP2	receptor (chemosensory) transporter protein 2 [Source:HGNC Symbol;Acc:32486]
3	203	2	192992579	193096632	-1	ENSG00000187527	ATP13A5	ATPase type 13A5 [Source:HGNC Symbol;Acc:31789]
3	203	2	193119866	193310900	-1	ENSG00000127249	ATP13A4	ATPase type 13A4 [Source:HGNC Symbol;Acc:25422]
3	204	2	195975101	196045093	-1	ENSG00000272741	RP11-447L10.1	Tctex1 domain-containing protein 2  [Source:UniProtKB/TrEMBL;Acc:E7ESA3]
3	204	2	196018090	196045170	-1	ENSG00000213123	TCTEX1D2	Tctex1 domain containing 2 [Source:HGNC Symbol;Acc:28482]
3	205	2	196042953	196065244	-1	ENSG00000273331	TM4SF19	Transmembrane 4 L6 family member 19  [Source:UniProtKB/Swiss-Prot;Acc:Q96DZ7]
3	205	2	196046213	196065374	-1	ENSG00000145107	TM4SF19	transmembrane 4 L six family member 19 [Source:HGNC Symbol;Acc:25167]
4	206	4	124386	157779	1	ENSG00000250312	ZNF718	zinc finger protein 718 [Source:HGNC Symbol;Acc:26889]
4	206	4	264464	299110	-1	ENSG00000186777	ZNF732	zinc finger protein 732 [Source:HGNC Symbol;Acc:37138]
4	206	4	331603	378653	1	ENSG00000131127	ZNF141	zinc finger protein 141 [Source:HGNC Symbol;Acc:12926]
4	206	4	419604	492945	-1	ENSG00000182903	ZNF721	zinc finger protein 721 [Source:HGNC Symbol;Acc:29425]
4	207	2	6641818	6644472	1	ENSG00000179010	MRFAP1	Morf4 family associated protein 1 [Source:HGNC Symbol;Acc:24549]
4	207	2	6709428	6711607	-1	ENSG00000178988	MRFAP1L1	Morf4 family associated protein 1-like 1 [Source:HGNC Symbol;Acc:28796]
4	208	19	9212383	9213975	1	ENSG00000231396	USP17L10	ubiquitin specific peptidase 17-like family member 10 [Source:HGNC Symbol;Acc:44438]
4	208	19	9217131	9218723	1	ENSG00000233136	USP17L11	ubiquitin specific peptidase 17-like family member 11 [Source:HGNC Symbol;Acc:44439]
4	208	19	9221878	9223470	1	ENSG00000227551	USP17L12	ubiquitin specific peptidase 17-like family member 12 [Source:HGNC Symbol;Acc:44440]
4	208	19	9236111	9237700	1	ENSG00000223569	USP17L15	ubiquitin specific peptidase 17-like family member 15 [Source:HGNC Symbol;Acc:44443]
4	208	19	9245605	9247197	1	ENSG00000249104	USP17L17	ubiquitin specific peptidase 17-like family member 17 [Source:HGNC Symbol;Acc:44445]
4	208	19	9250356	9251948	1	ENSG00000250844	USP17L18	ubiquitin specific peptidase 17-like family member 18 [Source:HGNC Symbol;Acc:44446]
4	208	19	9255104	9256696	1	ENSG00000248920	USP17L19	ubiquitin specific peptidase 17-like family member 19 [Source:HGNC Symbol;Acc:44447]
4	208	19	9259850	9261442	1	ENSG00000250745	USP17L20	ubiquitin specific peptidase 17-like family member 20 [Source:HGNC Symbol;Acc:44448]
4	208	19	9264598	9266190	1	ENSG00000249811	USP17L21	ubiquitin specific peptidase 17-like family member 21 [Source:HGNC Symbol;Acc:44449]
4	208	19	9269345	9270937	1	ENSG00000248933	USP17L22	ubiquitin specific peptidase 17-like family member 22 [Source:HGNC Symbol;Acc:44450]
4	208	19	9274090	9274640	1	ENSG00000250913	USP17L23	ubiquitin specific peptidase 17-like family member 23 [Source:HGNC Symbol;Acc:44451]
4	208	19	9326891	9328483	1	ENSG00000232264	USP17L24	ubiquitin specific peptidase 17-like family member 24 [Source:HGNC Symbol;Acc:44453]
4	208	19	9331637	9333229	1	ENSG00000230430	USP17L25	ubiquitin specific peptidase 17-like family member 25 [Source:HGNC Symbol;Acc:44452]
4	208	19	9336384	9337976	1	ENSG00000229579	USP17L26	ubiquitin specific peptidase 17-like family member 26 [Source:HGNC Symbol;Acc:44454]
4	208	19	9341129	9342721	1	ENSG00000227140	USP17L5	ubiquitin specific peptidase 17-like family member 5 [Source:HGNC Symbol;Acc:37177]
4	208	19	9345874	9347466	1	ENSG00000235780	USP17L27	ubiquitin specific peptidase 17-like family member 27 [Source:HGNC Symbol;Acc:44455]
4	208	19	9350619	9352211	1	ENSG00000231051	USP17L28	ubiquitin specific peptidase 17-like family member 28 [Source:HGNC Symbol;Acc:44456]
4	208	19	9355364	9356956	1	ENSG00000231637	USP17L29	ubiquitin specific peptidase 17-like family member 29 [Source:HGNC Symbol;Acc:44457]
4	208	19	9364855	9366447	1	ENSG00000228856	USP17L30	ubiquitin specific peptidase 17-like family member 30 [Source:HGNC Symbol;Acc:44458]
4	209	2	38773860	38784611	-1	ENSG00000174123	TLR10	toll-like receptor 10 [Source:HGNC Symbol;Acc:15634]
4	209	2	38792298	38858438	-1	ENSG00000174125	TLR1	toll-like receptor 1 [Source:HGNC Symbol;Acc:11847]
4	210	4	46037786	46126098	-1	ENSG00000163285	GABRG1	gamma-aminobutyric acid (GABA) A receptor, gamma 1 [Source:HGNC Symbol;Acc:4086]
4	210	4	46250444	46477247	-1	ENSG00000151834	GABRA2	gamma-aminobutyric acid (GABA) A receptor, alpha 2 [Source:HGNC Symbol;Acc:4076]
4	210	4	46920917	46996424	-1	ENSG00000109158	GABRA4	gamma-aminobutyric acid (GABA) A receptor, alpha 4 [Source:HGNC Symbol;Acc:4078]
4	210	4	46995740	47428461	1	ENSG00000163288	GABRB1	gamma-aminobutyric acid (GABA) A receptor, beta 1 [Source:HGNC Symbol;Acc:4081]
4	211	2	48068410	48136273	-1	ENSG00000074966	TXK	TXK tyrosine kinase [Source:HGNC Symbol;Acc:12434]
4	211	2	48137800	48271881	-1	ENSG00000135605	TEC	tec protein tyrosine kinase [Source:HGNC Symbol;Acc:11719]
4	212	2	55095264	55164414	1	ENSG00000134853	PDGFRA	platelet-derived growth factor receptor, alpha polypeptide [Source:HGNC Symbol;Acc:8803]
4	212	2	55524085	55606881	1	ENSG00000157404	KIT	v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog [Source:HGNC Symbol;Acc:6342]
4	213	5	68686594	68749750	-1	ENSG00000153802	TMPRSS11D	transmembrane protease, serine 11D [Source:HGNC Symbol;Acc:24059]
4	213	5	68775103	68829858	-1	ENSG00000187054	TMPRSS11A	transmembrane protease, serine 11A [Source:HGNC Symbol;Acc:27954]
4	213	5	68918916	68995598	-1	ENSG00000198092	TMPRSS11F	transmembrane protease, serine 11F [Source:HGNC Symbol;Acc:29994]
4	213	5	69092371	69111438	-1	ENSG00000185873	TMPRSS11B	transmembrane protease, serine 11B [Source:HGNC Symbol;Acc:25398]
4	213	5	69313167	69363322	1	ENSG00000087128	TMPRSS11E	transmembrane protease, serine 11E [Source:HGNC Symbol;Acc:24465]
4	214	10	69402902	69434245	-1	ENSG00000197888	UGT2B17	UDP glucuronosyltransferase 2 family, polypeptide B17 [Source:HGNC Symbol;Acc:12547]
4	214	10	69512348	69536346	-1	ENSG00000196620	UGT2B15	UDP glucuronosyltransferase 2 family, polypeptide B15 [Source:HGNC Symbol;Acc:12546]
4	214	10	69681711	69696914	1	ENSG00000109181	UGT2B10	UDP glucuronosyltransferase 2 family, polypeptide B10 [Source:HGNC Symbol;Acc:12544]
4	214	10	69794181	69817509	-1	ENSG00000135220	UGT2A3	UDP glucuronosyltransferase 2 family, polypeptide A3 [Source:HGNC Symbol;Acc:28528]
4	214	10	69917081	69978705	1	ENSG00000171234	UGT2B7	UDP glucuronosyltransferase 2 family, polypeptide B7 [Source:HGNC Symbol;Acc:12554]
4	214	10	70065669	70080449	-1	ENSG00000213759	UGT2B11	UDP glucuronosyltransferase 2 family, polypeptide B11 [Source:HGNC Symbol;Acc:12545]
4	214	10	70146217	70160768	1	ENSG00000135226	UGT2B28	UDP glucuronosyltransferase 2 family, polypeptide B28 [Source:HGNC Symbol;Acc:13479]
4	214	10	70345883	70391732	-1	ENSG00000156096	UGT2B4	UDP glucuronosyltransferase 2 family, polypeptide B4 [Source:HGNC Symbol;Acc:12553]
4	214	10	70454135	70518965	-1	ENSG00000173610	UGT2A1	UDP glucuronosyltransferase 2 family, polypeptide A1, complex locus [Source:HGNC Symbol;Acc:12542]
4	214	10	70454912	70518967	-1	ENSG00000270386	UGT2A1	UDP glucuronosyltransferase 2 family, polypeptide A1, complex locus [Source:HGNC Symbol;Acc:12542]
4	215	2	70586880	70653679	-1	ENSG00000173597	SULT1B1	sulfotransferase family, cytosolic, 1B, member 1 [Source:HGNC Symbol;Acc:17845]
4	215	2	70676498	70725870	-1	ENSG00000109193	SULT1E1	sulfotransferase family 1E, estrogen-preferring, member 1 [Source:HGNC Symbol;Acc:11377]
4	216	2	70894130	70902255	1	ENSG00000205649	HTN3	histatin 3 [Source:HGNC Symbol;Acc:5284]
4	216	2	70916119	70924562	1	ENSG00000126550	HTN1	histatin 1 [Source:HGNC Symbol;Acc:5283]
4	217	2	71226478	71232875	1	ENSG00000109208	SMR3A	submaxillary gland androgen regulated protein 3A [Source:HGNC Symbol;Acc:19216]
4	217	2	71235810	71255961	1	ENSG00000171201	SMR3B	submaxillary gland androgen regulated protein 3B [Source:HGNC Symbol;Acc:17326]
4	218	3	74262831	74287129	1	ENSG00000163631	ALB	albumin [Source:HGNC Symbol;Acc:399]
4	218	3	74296855	74321891	1	ENSG00000081051	AFP	alpha-fetoprotein [Source:HGNC Symbol;Acc:317]
4	218	3	74347400	74369691	1	ENSG00000079557	AFM	afamin [Source:HGNC Symbol;Acc:316]
4	219	9	74606223	74609433	1	ENSG00000169429	IL8	interleukin 8 [Source:HGNC Symbol;Acc:6025]
4	219	9	74702214	74714781	1	ENSG00000124875	CXCL6	chemokine (C-X-C motif) ligand 6 [Source:HGNC Symbol;Acc:10643]
4	219	9	74718906	74719872	1	ENSG00000109272	PF4V1	platelet factor 4 variant 1 [Source:HGNC Symbol;Acc:8862]
4	219	9	74735110	74736959	1	ENSG00000163739	CXCL1	chemokine (C-X-C motif) ligand 1 (melanoma growth stimulating activity, alpha) [Source:HGNC Symbol;Acc:4602]
4	219	9	74846794	74847841	-1	ENSG00000163737	PF4	platelet factor 4 [Source:HGNC Symbol;Acc:8861]
4	219	9	74852755	74853914	-1	ENSG00000163736	PPBP	pro-platelet basic protein (chemokine (C-X-C motif) ligand 7) [Source:HGNC Symbol;Acc:9240]
4	219	9	74861359	74864496	-1	ENSG00000163735	CXCL5	chemokine (C-X-C motif) ligand 5 [Source:HGNC Symbol;Acc:10642]
4	219	9	74902306	74904524	-1	ENSG00000163734	CXCL3	chemokine (C-X-C motif) ligand 3 [Source:HGNC Symbol;Acc:4604]
4	219	9	74962752	74965010	-1	ENSG00000081041	CXCL2	chemokine (C-X-C motif) ligand 2 [Source:HGNC Symbol;Acc:4603]
4	221	2	77135193	77204933	1	ENSG00000189157	FAM47E	family with sequence similarity 47, member E [Source:HGNC Symbol;Acc:34343]
4	221	2	77172874	77232282	1	ENSG00000272414	FAM47E-STBD1	uncharacterized protein LOC100631383  [Source:RefSeq peptide;Acc:NP_001229868]
4	222	2	83273651	83295656	-1	ENSG00000138668	HNRNPD	heterogeneous nuclear ribonucleoprotein D (AU-rich element RNA binding protein 1, 37kDa) [Source:HGNC Symbol;Acc:5036]
4	222	2	83343717	83351294	-1	ENSG00000152795	HNRNPDL	heterogeneous nuclear ribonucleoprotein D-like [Source:HGNC Symbol;Acc:5037]
4	223	2	88224941	88244058	-1	ENSG00000170509	HSD17B13	hydroxysteroid (17-beta) dehydrogenase 13 [Source:HGNC Symbol;Acc:18685]
4	223	2	88257762	88312538	-1	ENSG00000198189	HSD17B11	hydroxysteroid (17-beta) dehydrogenase 11 [Source:HGNC Symbol;Acc:22960]
4	224	3	89299891	89364263	1	ENSG00000138642	HERC6	HECT and RLD domain containing E3 ubiquitin protein ligase family member 6 [Source:HGNC Symbol;Acc:26072]
4	224	3	89378268	89427314	1	ENSG00000138646	HERC5	HECT and RLD domain containing E3 ubiquitin protein ligase 5 [Source:HGNC Symbol;Acc:24368]
4	224	3	89442199	89629693	1	ENSG00000138641	HERC3	HECT and RLD domain containing E3 ubiquitin protein ligase 3 [Source:HGNC Symbol;Acc:4876]
4	225	6	100044808	100078949	-1	ENSG00000198099	ADH4	alcohol dehydrogenase 4 (class II), pi polypeptide [Source:HGNC Symbol;Acc:252]
4	225	6	100123795	100140694	-1	ENSG00000172955	ADH6	alcohol dehydrogenase 6 (class V) [Source:HGNC Symbol;Acc:255]
4	225	6	100197524	100212185	-1	ENSG00000187758	ADH1A	alcohol dehydrogenase 1A (class I), alpha polypeptide [Source:HGNC Symbol;Acc:249]
4	225	6	100226121	100242558	-1	ENSG00000196616	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide [Source:HGNC Symbol;Acc:250]
4	225	6	100257649	100274184	-1	ENSG00000248144	ADH1C	alcohol dehydrogenase 1C (class I), gamma polypeptide [Source:HGNC Symbol;Acc:251]
4	225	6	100333418	100356894	-1	ENSG00000196344	ADH7	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide [Source:HGNC Symbol;Acc:256]
4	226	2	103806205	103940896	-1	ENSG00000164037	SLC9B1	solute carrier family 9, subfamily B (NHA1, cation proton antiporter 1), member 1 [Source:HGNC Symbol;Acc:24244]
4	226	2	103941025	104006986	-1	ENSG00000164038	SLC9B2	solute carrier family 9, subfamily B (NHA2, cation proton antiporter 2), member 2 [Source:HGNC Symbol;Acc:25143]
4	227	2	115748919	116035032	-1	ENSG00000138653	NDST4	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 4 [Source:HGNC Symbol;Acc:20779]
4	227	2	118954773	119179803	1	ENSG00000164100	NDST3	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 3 [Source:HGNC Symbol;Acc:7682]
4	228	2	134070470	134129356	1	ENSG00000138650	PCDH10	protocadherin 10 [Source:HGNC Symbol;Acc:13404]
4	228	2	138440072	138453648	-1	ENSG00000189184	PCDH18	protocadherin 18 [Source:HGNC Symbol;Acc:14268]
4	229	2	144792020	144826716	-1	ENSG00000197465	GYPE	glycophorin E (MNS blood group) [Source:HGNC Symbol;Acc:4705]
4	229	2	144917257	145061844	-1	ENSG00000250361	GYPB	glycophorin B (MNS blood group) [Source:HGNC Symbol;Acc:4703]
4	230	2	169137444	169239958	-1	ENSG00000137628	DDX60	DEAD (Asp-Glu-Ala-Asp) box polypeptide 60 [Source:HGNC Symbol;Acc:25942]
4	230	2	169277886	169458937	-1	ENSG00000181381	DDX60L	DEAD (Asp-Glu-Ala-Asp) box polypeptide 60-like [Source:HGNC Symbol;Acc:26429]
4	231	2	172733405	173962710	1	ENSG00000174473	GALNTL6	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 6 [Source:HGNC Symbol;Acc:33844]
4	231	2	174089904	174245118	1	ENSG00000109586	GALNT7	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 7 (GalNAc-T7) [Source:HGNC Symbol;Acc:4129]
4	232	2	184239220	184241927	-1	ENSG00000177300	CLDN22	claudin 22 [Source:HGNC Symbol;Acc:2044]
4	232	2	184242917	184243579	-1	ENSG00000185758	CLDN24	claudin 24 [Source:HGNC Symbol;Acc:37200]
4	233	2	189012427	189030757	-1	ENSG00000179046	TRIML2	tripartite motif family-like 2 [Source:HGNC Symbol;Acc:26378]
4	233	2	189060573	189068897	1	ENSG00000184108	TRIML1	tripartite motif family-like 1 [Source:HGNC Symbol;Acc:26698]
4	234	7	190988796	190990406	1	ENSG00000250537	DUX4L8	double homeobox 4 like 8 (pseudogene) [Source:HGNC Symbol;Acc:38670]
4	234	7	190995380	190997190	1	ENSG00000258697	DUX4L6	double homeobox 4 like 6 [Source:HGNC Symbol;Acc:37265]
4	234	7	190998673	191000532	1	ENSG00000259063	DUX4L5	double homeobox 4 like 5 [Source:HGNC Symbol;Acc:38689]
4	234	7	191001979	191003777	1	ENSG00000258834	DUX4L4	double homeobox 4 like 4 [Source:HGNC Symbol;Acc:38686]
4	234	7	191005267	191007077	1	ENSG00000258389	DUX4	double homeobox 4 [Source:HGNC Symbol;Acc:3082]
4	234	7	191008560	191010370	1	ENSG00000259034	DUX4L3	double homeobox 4 like 3 [Source:HGNC Symbol;Acc:38688]
4	234	7	191011860	191013719	1	ENSG00000259128	DUX4L2	double homeobox 4 like 2 [Source:HGNC Symbol;Acc:37267]
5	235	3	1201710	1225232	1	ENSG00000174358	SLC6A19	solute carrier family 6 (neutral amino acid transporter), member 19 [Source:HGNC Symbol;Acc:27960]
5	235	3	1225470	1246304	1	ENSG00000164363	SLC6A18	solute carrier family 6 (neutral amino acid transporter), member 18 [Source:HGNC Symbol;Acc:26441]
5	235	3	1392909	1445545	-1	ENSG00000142319	SLC6A3	solute carrier family 6 (neurotransmitter transporter), member 3 [Source:HGNC Symbol;Acc:11049]
5	236	3	1877541	1887350	-1	ENSG00000113430	IRX4	iroquois homeobox 4 [Source:HGNC Symbol;Acc:6129]
5	236	3	2745959	2752969	-1	ENSG00000170561	IRX2	iroquois homeobox 2 [Source:HGNC Symbol;Acc:14359]
5	236	3	3596168	3601517	1	ENSG00000170549	IRX1	iroquois homeobox 1 [Source:HGNC Symbol;Acc:14358]
5	237	2	14581884	14615116	1	ENSG00000145569	FAM105A	family with sequence similarity 105, member A [Source:HGNC Symbol;Acc:25629]
5	237	2	14664773	14699820	1	ENSG00000154124	FAM105B	family with sequence similarity 105, member B [Source:HGNC Symbol;Acc:25118]
5	238	5	19473060	20575982	-1	ENSG00000145526	CDH18	cadherin 18, type 2 [Source:HGNC Symbol;Acc:1757]
5	238	5	21750782	22853731	-1	ENSG00000154162	CDH12	cadherin 12, type 2 (N-cadherin 2) [Source:HGNC Symbol;Acc:1751]
5	238	5	24487209	24645087	-1	ENSG00000040731	CDH10	cadherin 10, type 2 (T2-cadherin) [Source:HGNC Symbol;Acc:1749]
5	238	5	26880709	27121257	-1	ENSG00000113100	CDH9	cadherin 9, type 2 (T1-cadherin) [Source:HGNC Symbol;Acc:1768]
5	238	5	31193857	31329253	1	ENSG00000113361	CDH6	cadherin 6, type 2, K-cadherin (fetal kidney) [Source:HGNC Symbol;Acc:1765]
5	239	2	33987279	34124633	-1	ENSG00000273294	RP11-1084J3.4	Complement C1q tumor necrosis factor-related protein 3  [Source:UniProtKB/TrEMBL;Acc:E9PGA6]
5	239	2	34019553	34043937	-1	ENSG00000082196	C1QTNF3	C1q and tumor necrosis factor related protein 3 [Source:HGNC Symbol;Acc:14326]
5	240	2	35951112	36001130	-1	ENSG00000145626	UGT3A1	UDP glycosyltransferase 3 family, polypeptide A1 [Source:HGNC Symbol;Acc:26625]
5	240	2	36035119	36071460	-1	ENSG00000168671	UGT3A2	UDP glycosyltransferase 3 family, polypeptide A2 [Source:HGNC Symbol;Acc:27266]
5	241	2	52083730	52255040	1	ENSG00000213949	ITGA1	integrin, alpha 1 [Source:HGNC Symbol;Acc:6134]
5	241	2	52285156	52390609	1	ENSG00000164171	ITGA2	integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor) [Source:HGNC Symbol;Acc:6137]
5	242	2	54320081	54330398	1	ENSG00000113088	GZMK	granzyme K (granzyme 3; tryptase II) [Source:HGNC Symbol;Acc:4711]
5	242	2	54398476	54406080	1	ENSG00000145649	GZMA	granzyme A (granzyme 1, cytotoxic T-lymphocyte-associated serine esterase 3) [Source:HGNC Symbol;Acc:4708]
5	243	2	68856035	68890550	1	ENSG00000183474	GTF2H2C	general transcription factor IIH, polypeptide 2C [Source:HGNC Symbol;Acc:31394]
5	243	2	70330784	70363516	-1	ENSG00000145736	GTF2H2	general transcription factor IIH, polypeptide 2, 44kDa [Source:HGNC Symbol;Acc:4656]
5	244	2	69321074	69338940	1	ENSG00000205572	SERF1B	small EDRK-rich factor 1B (centromeric) [Source:HGNC Symbol;Acc:10756]
5	244	2	70196492	70214357	1	ENSG00000172058	SERF1A	small EDRK-rich factor 1A (telomeric) [Source:HGNC Symbol;Acc:10755]
5	245	2	69345350	69374349	1	ENSG00000205571	SMN2	survival of motor neuron 2, centromeric [Source:HGNC Symbol;Acc:11118]
5	245	2	70220768	70249769	1	ENSG00000172062	SMN1	survival of motor neuron 1, telomeric [Source:HGNC Symbol;Acc:11117]
5	246	3	75911307	75919259	-1	ENSG00000164220	F2RL2	coagulation factor II (thrombin) receptor-like 2 [Source:HGNC Symbol;Acc:3539]
5	246	3	76011868	76031606	1	ENSG00000181104	F2R	coagulation factor II (thrombin) receptor [Source:HGNC Symbol;Acc:3537]
5	246	3	76114758	76131140	1	ENSG00000164251	F2RL1	coagulation factor II (thrombin) receptor-like 1 [Source:HGNC Symbol;Acc:3538]
5	247	2	78365540	78385289	1	ENSG00000132840	BHMT2	betaine--homocysteine S-methyltransferase 2 [Source:HGNC Symbol;Acc:1048]
5	247	2	78407602	78428108	1	ENSG00000145692	BHMT	betaine--homocysteine S-methyltransferase [Source:HGNC Symbol;Acc:1047]
5	248	2	96096521	96143803	-1	ENSG00000164307	ERAP1	endoplasmic reticulum aminopeptidase 1 [Source:HGNC Symbol;Acc:18173]
5	248	2	96271098	96373219	1	ENSG00000113441	LNPEP	leucyl/cystinyl aminopeptidase [Source:HGNC Symbol;Acc:6656]
5	249	2	115358088	115394625	1	ENSG00000268714	CTD-2287O16.3	
5	249	2	115387163	115395815	1	ENSG00000268223	ARL14EPL	ADP-ribosylation factor-like 14 effector protein-like [Source:HGNC Symbol;Acc:44201]
5	250	2	130759614	130970929	-1	ENSG00000158987	RAPGEF6	Rap guanine nucleotide exchange factor (GEF) 6 [Source:HGNC Symbol;Acc:20655]
5	250	2	130761584	131132676	-1	ENSG00000273217	CTC-432M15.3	Folliculin-interacting protein 1  [Source:UniProtKB/TrEMBL;Acc:E9PCH4]
5	251	2	131630136	131679899	1	ENSG00000197208	SLC22A4	solute carrier family 22 (organic cation/zwitterion transporter), member 4 [Source:HGNC Symbol;Acc:10968]
